FECHA (YYMMDD);HORA (HHMM);;
090324;2200;1,49479;
090324;2300;0,800447;
090325;0000;0,876009;
090325;0100;1,53506;
090325;0200;1,38858;
090325;0300;0,791999;
090325;0400;0,363729;
090325;0500;0,34874;
090325;0600;0,0725365;
090325;0700;0,467573;
090325;0800;0,938601;
090325;0900;0,719809;
090325;1000;0,995358;
090325;1100;2,00347;
090325;1200;2,51959;
090325;1300;3,31828;
090325;1400;3,52153;
090325;1500;3,50813;
090325;1600;3,64336;
090325;1700;3,2779;
090325;1800;2,72341;
090325;1900;2,57639;
090325;2000;1,94192;
090325;2100;1,57623;
090325;2200;0,954617;
090325;2300;0,705136;
090326;0000;0,825884;
090326;0100;0,29139;
090326;0200;0,428886;
090326;0300;0,407055;
090326;0400;0,484046;
090326;0500;0,771683;
090326;0600;0,613893;
090326;0700;0,377054;
090326;0800;0,755569;
090326;0900;0,73939;
090326;1000;0,52794;
090326;1100;1,29539;
090326;1200;2,14173;
090326;1300;2,58289;
090326;1400;3,30113;
090326;1500;3,79728;
090326;1600;4,1029;
090326;1700;3,68296;
090326;1800;2,95565;
090326;1900;2,93334;
090326;2000;3,21202;
090326;2100;2,63204;
090326;2200;1,84046;
090326;2300;1,3717;
090327;0000;1,11861;
090327;0100;1,17586;
090327;0200;0,773849;
090327;0300;0,444969;
090327;0400;0,376327;
090327;0500;0,732528;
090327;0600;0,477925;
090327;0700;0,395715;
090327;0800;0,780023;
090327;0900;2,23507;
090327;1000;1,73971;
090327;1100;0,721573;
090327;1200;1,11806;
090327;1300;2,85597;
090327;1400;3,61482;
090327;1500;4,07719;
090327;1600;4,53603;
090327;1700;3,83989;
090327;1800;3,24225;
090327;1900;2,3957;
090327;2000;2,11521;
090327;2100;0,799553;
090327;2200;0,0840087;
090327;2300;0,832842;
090328;0000;1,19204;
090328;0100;0,239547;
090328;0200;0,433827;
090328;0300;0,429443;
090328;0400;0,222113;
090328;0500;0,38362;
090328;0600;0,610435;
090328;0700;0,27981;
090328;0800;0,537374;
090328;0900;0,898411;
090328;1000;1,07975;
090328;1100;1,19015;
090328;1200;1,72554;
090328;1300;1,77409;
090328;1400;2,35306;
090328;1500;2,95512;
090328;1600;3,59515;
090328;1700;4,54426;
090328;1800;3,15474;
090328;1900;2,22174;
090328;2000;2,44905;
090328;2100;2,42516;
090328;2200;1,95249;
090328;2300;1,12359;
090329;0000;0,326821;
090329;0100;0,909763;
090329;0200;1,96249;
090329;0300;2,64583;
090329;0400;1,80577;
090329;0500;0,609797;
090329;0600;0,619188;
090329;0700;0,784054;
090329;0800;0,278813;
090329;0900;0,17852;
090329;1000;2,35056;
090329;1100;2,95263;
090329;1200;2,63887;
090329;1300;3,07095;
090329;1400;3,91766;
090329;1500;3,72367;
090329;1600;3,49691;
090329;1700;3,24329;
090329;1800;2,44569;
090329;1900;2,20731;
090329;2000;1,65325;
090329;2100;1,37022;
090329;2200;1,71476;
090329;2300;;
090330;0000;0,940104;
090330;0100;0,864042;
090330;0200;1,14292;
090330;0300;0,310738;
090330;0400;0,247077;
090330;0500;0,729192;
090330;0600;0,207663;
090330;0700;0,496656;
090330;0800;0,0978924;
090330;0900;1,17825;
090330;1000;0,662357;
090330;1100;1,91232;
090330;1200;2,13488;
090330;1300;2,30982;
090330;1400;2,81697;
090330;1500;3,49356;
090330;1600;3,23833;
090330;1700;3,54998;
090330;1800;2,19356;
090330;1900;1,35141;
090330;2000;1,65906;
090330;2100;1,25322;
090330;2200;2,04039;
090330;2300;1,98946;
090331;0000;1,24938;
090331;0100;1,40282;
090331;0200;1,14374;
090331;0300;0,495912;
090331;0400;0,606771;
090331;0500;0,246336;
090331;0600;0,252971;
090331;0700;0,10795;
090331;0800;0,5509;
090331;0900;0,233238;
090331;1000;0,764897;
090331;1100;0,831219;
090331;1200;1,43105;
090331;1300;2,39679;
090331;1400;2,55128;
090331;1500;2,79778;
090331;1600;2,87507;
090331;1700;3,07777;
090331;1800;1,89314;
090331;1900;1,51551;
090331;2000;1,40272;
090331;2100;1,85219;
090331;2200;1,47904;
090331;2300;0,711761;
090401;0000;1,01878;
090401;0100;0,830187;
090401;0200;0,283131;
090401;0300;0,878201;
090401;0400;0,950132;
090401;0500;1,58623;
090401;0600;1,20368;
090401;0700;0,440674;
090401;0800;1,13876;
090401;0900;2,27415;
090401;1000;1,118;
090401;1100;1,20273;
090401;1200;1,9338;
090401;1300;2,52453;
090401;1400;3,94852;
090401;1500;4,2267;
090401;1600;4,28738;
090401;1700;3,69095;
090401;1800;3,21141;
090401;1900;3,00127;
090401;2000;2,93735;
090401;2100;2,51468;
090401;2200;1,41444;
090401;2300;0,966394;
090402;0000;1,20958;
090402;0100;0,886447;
090402;0200;0,590284;
090402;0300;0,675017;
090402;0400;0,26808;
090402;0500;0,816278;
090402;0600;0,525262;
090402;0700;0,615545;
090402;0800;0,945611;
090402;0900;0,289422;
090402;1000;0,509113;
090402;1100;0,844327;
090402;1200;1,8147;
090402;1300;2,81769;
090402;1400;3,79421;
090402;1500;3,53118;
090402;1600;3,52607;
090402;1700;3,38873;
090402;1800;2,8872;
090402;1900;2,72461;
090402;2000;2,35543;
090402;2100;2,77556;
090402;2200;2,27021;
090402;2300;1,66719;
090403;0000;1,86437;
090403;0100;1,06442;
090403;0200;1,49741;
090403;0300;1,26577;
090403;0400;0,961084;
090403;0500;0,82525;
090403;0600;1,57164;
090403;0700;1,3795;
090403;0800;0,567387;
090403;0900;1,5229;
090403;1000;1,47548;
090403;1100;0,900743;
090403;1200;3,23116;
090403;1300;3,82703;
090403;1400;4,03326;
090403;1500;3,35958;
090403;1600;3,09658;
090403;1700;3,11561;
090403;1800;2,48706;
090403;1900;1,93927;
090403;2000;1,23937;
090403;2100;0,37528;
090403;2200;0,703032;
090403;2300;1,89575;
090404;0000;1,93528;
090404;0100;2,05339;
090404;0200;1,52245;
090404;0300;1,37936;
090404;0400;1,26856;
090404;0500;0,928426;
090404;0600;0,551428;
090404;0700;0,809361;
090404;0800;1,43108;
090404;0900;1,44096;
090404;1000;0,0593621;
090404;1100;0,501348;
090404;1200;0,338371;
090404;1300;1,8734;
090404;1400;1,87303;
090404;1500;2,72447;
090404;1600;2,72564;
090404;1700;3,51066;
090404;1800;3,19397;
090404;1900;1,99838;
090404;2000;2,11352;
090404;2100;1,68809;
090404;2200;1,24725;
090404;2300;1,15763;
090405;0000;0,635382;
090405;0100;1,52072;
090405;0200;0,0771922;
090405;0300;0,687613;
090405;0400;0,378742;
090405;0500;0,341774;
090405;0600;0,109041;
090405;0700;0,402788;
090405;0800;0,867884;
090405;0900;0,476115;
090405;1000;0,808311;
090405;1100;1,2992;
090405;1200;0,801641;
090405;1300;1,50994;
090405;1400;3,17355;
090405;1500;2,82873;
090405;1600;3,13348;
090405;1700;3,05349;
090405;1800;1,84688;
090405;1900;2,20066;
090405;2000;2,14899;
090405;2100;1,40767;
090405;2200;0,421148;
090405;2300;0,928964;
090406;0000;0,555818;
090406;0100;0,872523;
090406;0200;0,874144;
090406;0300;1,05798;
090406;0400;0,468637;
090406;0500;0,747019;
090406;0600;0,658391;
090406;0700;0,56278;
090406;0800;0,0340782;
090406;0900;0,72363;
090406;1000;0,269782;
090406;1100;1,11219;
090406;1200;2,00594;
090406;1300;2,27885;
090406;1400;3,0284;
090406;1500;3,41592;
090406;1600;3,65561;
090406;1700;3,30288;
090406;1800;2,35495;
090406;1900;1,5424;
090406;2000;1,51865;
090406;2100;1,02929;
090406;2200;1,03868;
090406;2300;0,522552;
090407;0000;0,277844;
090407;0100;0,907312;
090407;0200;1,02156;
090407;0300;0,266945;
090407;0400;0,721416;
090407;0500;0,607202;
090407;0600;0,371485;
090407;0700;0,400706;
090407;0800;0,926229;
090407;0900;0,474381;
090407;1000;0,467018;
090407;1100;0,484095;
090407;1200;2,27087;
090407;1300;3,26407;
090407;1400;3,48022;
090407;1500;3,50201;
090407;1600;3,5577;
090407;1700;3,4483;
090407;1800;2,89668;
090407;1900;2,47739;
090407;2000;1,28104;
090407;2100;1,0234;
090407;2200;1,02204;
090407;2300;0,13615;
090408;0000;0,190838;
090408;0100;0,4929;
090408;0200;0,376743;
090408;0300;0,216927;
090408;0400;0,630219;
090408;0500;0,0541209;
090408;0600;0,507673;
090408;0700;0,368131;
090408;0800;0,191652;
090408;0900;0,339996;
090408;1000;1,18317;
090408;1100;1,94093;
090408;1200;2,56566;
090408;1300;3,90444;
090408;1400;5,12376;
090408;1500;5,13023;
090408;1600;4,1823;
090408;1700;2,55586;
090408;1800;3,25914;
090408;1900;2,58769;
090408;2000;2,16991;
090408;2100;2,14724;
090408;2200;1,39021;
090408;2300;0,513927;
090409;0000;0,434281;
090409;0100;0,271533;
090409;0200;0,997159;
090409;0300;0,3983;
090409;0400;0,75245;
090409;0500;0,497133;
090409;0600;0,391043;
090409;0700;0,620564;
090409;0800;1,06854;
090409;0900;0,533711;
090409;1000;0,997285;
090409;1100;2,41252;
090409;1200;3,31044;
090409;1300;3,85321;
090409;1400;4,08064;
090409;1500;4,26958;
090409;1600;4,19909;
090409;1700;3,65769;
090409;1800;2,86859;
090409;1900;2,00289;
090409;2000;1,48057;
090409;2100;1,00854;
090409;2200;1,17487;
090409;2300;1,07984;
090410;0000;1,11478;
090410;0100;0,222029;
090410;0200;0,235525;
090410;0300;0,451189;
090410;0400;0,396477;
090410;0500;0,50007;
090410;0600;0,365449;
090410;0700;0,34263;
090410;0800;0,440704;
090410;0900;0,772007;
090410;1000;1,83385;
090410;1100;2,71571;
090410;1200;3,3645;
090410;1300;3,73069;
090410;1400;3,50677;
090410;1500;3,87357;
090410;1600;3,99541;
090410;1700;3,22076;
090410;1800;2,27386;
090410;1900;2,0028;
090410;2000;0,994143;
090410;2100;0,780536;
090410;2200;0,576633;
090410;2300;0,599012;
090411;0000;0,65307;
090411;0100;0,489813;
090411;0200;0,783484;
090411;0300;0,973866;
090411;0400;0,811152;
090411;0500;0,952289;
090411;0600;0,825209;
090411;0700;0,478371;
090411;0800;1,05676;
090411;0900;0,826491;
090411;1000;0,871408;
090411;1100;1,59836;
090411;1200;3,171;
090411;1300;3,79394;
090411;1400;4,07657;
090411;1500;4,12476;
090411;1600;4,21523;
090411;1700;3,95562;
090411;1800;3,09572;
090411;1900;2,52017;
090411;2000;1,90528;
090411;2100;1,17801;
090411;2200;0,775572;
090411;2300;0,532903;
090412;0000;0,905744;
090412;0100;0,344955;
090412;0200;0,4008;
090412;0300;0,61996;
090412;0400;0,848964;
090412;0500;0,859447;
090412;0600;0,81582;
090412;0700;1,16245;
090412;0800;1,47937;
090412;0900;1,59329;
090412;1000;0,737489;
090412;1100;0,507689;
090412;1200;1,96292;
090412;1300;2,99959;
090412;1400;3,52415;
090412;1500;3,89177;
090412;1600;3,48636;
090412;1700;3,25032;
090412;1800;2,4049;
090412;1900;2,26171;
090412;2000;1,34019;
090412;2100;0,821977;
090412;2200;1,47023;
090412;2300;1,01648;
090413;0000;0,675941;
090413;0100;0,0299311;
090413;0200;0,488107;
090413;0300;0,133656;
090413;0400;0,315951;
090413;0500;0,423502;
090413;0600;0,399211;
090413;0700;0,391107;
090413;0800;0,524652;
090413;0900;0,703382;
090413;1000;0,549666;
090413;1100;1,33546;
090413;1200;2,37964;
090413;1300;2,14146;
090413;1400;2,37336;
090413;1500;2,76984;
090413;1600;3,78849;
090413;1700;3,16075;
090413;1800;2,28241;
090413;1900;1,50274;
090413;2000;1,42591;
090413;2100;0,639412;
090413;2200;0,39515;
090413;2300;0,456439;
090414;0000;0,823912;
090414;0100;0,726171;
090414;0200;0,606627;
090414;0300;0,459718;
090414;0400;0,850801;
090414;0500;0,629191;
090414;0600;0,716531;
090414;0700;0,746159;
090414;0800;1,27085;
090414;0900;1,00212;
090414;1000;0,507475;
090414;1100;0,798904;
090414;1200;2,25927;
090414;1300;3,24646;
090414;1400;3,82238;
090414;1500;4,56096;
090414;1600;4,53835;
090414;1700;3,98434;
090414;1800;3,14837;
090414;1900;2,78616;
090414;2000;2,05758;
090414;2100;1,42413;
090414;2200;1,18141;
090414;2300;0,88728;
090415;0000;0,385962;
090415;0100;0,868385;
090415;0200;0,990644;
090415;0300;1,42938;
090415;0400;2,12186;
090415;0500;1,27674;
090415;0600;0,531358;
090415;0700;0,271835;
090415;0800;0,741112;
090415;0900;1,44223;
090415;1000;2,24839;
090415;1100;2,56731;
090415;1200;2,11439;
090415;1300;2,27565;
090415;1400;2,56009;
090415;1500;2,75872;
090415;1600;2,4915;
090415;1700;2,28721;
090415;1800;2,73985;
090415;1900;2,26412;
090415;2000;1,54896;
090415;2100;2,18182;
090415;2200;1,41516;
090415;2300;1,02084;
090416;0000;0,725595;
090416;0100;0,61741;
090416;0200;0,581774;
090416;0300;0,0704117;
090416;0400;0,55116;
090416;0500;0,233929;
090416;0600;0,247577;
090416;0700;0,376301;
090416;0800;0,155456;
090416;0900;0,869737;
090416;1000;0,325387;
090416;1100;1,04099;
090416;1200;2,66388;
090416;1300;3,444;
090416;1400;3,75998;
090416;1500;3,6187;
090416;1600;3,62183;
090416;1700;2,92918;
090416;1800;2,2271;
090416;1900;2,29956;
090416;2000;1,76504;
090416;2100;1,12194;
090416;2200;0,580215;
090416;2300;0,174147;
090417;0000;0,68767;
090417;0100;0,835583;
090417;0200;0,907156;
090417;0300;0,327537;
090417;0400;0,766912;
090417;0500;0,627453;
090417;0600;0,336102;
090417;0700;0,680738;
090417;0800;0,543077;
090417;0900;0,619081;
090417;1000;1,03886;
090417;1100;0,670131;
090417;1200;1,92184;
090417;1300;3,59245;
090417;1400;3,56993;
090417;1500;3,19952;
090417;1600;2,83853;
090417;1700;2,27783;
090417;1800;1,50297;
090417;1900;1,20323;
090417;2000;0,27288;
090417;2100;0,640512;
090417;2200;0,523026;
090417;2300;0,393056;
090418;0000;0,749329;
090418;0100;0,615604;
090418;0200;0,115353;
090418;0300;0,438075;
090418;0400;0,336571;
090418;0500;0,287179;
090418;0600;0,958294;
090418;0700;0,512177;
090418;0800;1,20177;
090418;0900;0,736279;
090418;1000;0,443367;
090418;1100;0,339762;
090418;1200;0,593945;
090418;1300;1,7054;
090418;1400;1,42441;
090418;1500;1,60779;
090418;1600;2,92965;
090418;1700;3,27056;
090418;1800;1,79663;
090418;1900;1,7623;
090418;2000;2,01016;
090418;2100;0,624932;
090418;2200;0,579992;
090418;2300;0,438504;
090419;0000;0,451436;
090419;0100;0,170307;
090419;0200;0,888186;
090419;0300;0,476518;
090419;0400;0,522278;
090419;0500;0,197908;
090419;0600;0,0834117;
090419;0700;0,472748;
090419;0800;1,0825;
090419;0900;1,06856;
090419;1000;0,600348;
090419;1100;0,267838;
090419;1200;0,892738;
090419;1300;1,32481;
090419;1400;1,42796;
090419;1500;2,15517;
090419;1600;3,14936;
090419;1700;2,79426;
090419;1800;2,02014;
090419;1900;1,74142;
090419;2000;1,62481;
090419;2100;1,56731;
090419;2200;1,33215;
090419;2300;0,659883;
090420;0000;0,0877266;
090420;0100;0,333298;
090420;0200;0,371817;
090420;0300;0,620955;
090420;0400;0,235715;
090420;0500;0,493136;
090420;0600;0,337146;
090420;0700;0,165494;
090420;0800;0,39326;
090420;0900;0,193306;
090420;1000;0,363401;
090420;1100;0,669428;
090420;1200;0,572613;
090420;1300;2,50281;
090420;1400;3,30049;
090420;1500;3,06483;
090420;1600;3,35008;
090420;1700;2,79453;
090420;1800;1,79757;
090420;1900;1,84094;
090420;2000;2,11054;
090420;2100;1,30434;
090420;2200;1,40209;
090420;2300;0,496934;
090421;0000;0,769793;
090421;0100;0,774265;
090421;0200;0,429557;
090421;0300;0,121799;
090421;0400;0,343414;
090421;0500;0,465719;
090421;0600;0,295711;
090421;0700;0,844829;
090421;0800;1,34322;
090421;0900;0,548101;
090421;1000;0,705402;
090421;1100;0,754704;
090421;1200;1,84434;
090421;1300;2,47462;
090421;1400;3,0405;
090421;1500;3,08011;
090421;1600;2,36481;
090421;1700;1,83838;
090421;1800;1,01748;
090421;1900;1,50409;
090421;2000;0,671281;
090421;2100;0,512663;
090421;2200;0,467634;
090421;2300;0,920208;
090422;0000;0,415905;
090422;0100;0,489167;
090422;0200;0,591208;
090422;0300;0,352639;
090422;0400;1,01236;
090422;0500;1,06465;
090422;0600;0,596188;
090422;0700;1,47729;
090422;0800;1,55821;
090422;0900;1,13144;
090422;1000;0,700119;
090422;1100;1,79414;
090422;1200;3,26208;
090422;1300;3,69456;
090422;1400;3,16638;
090422;1500;3,34587;
090422;1600;4,19234;
090422;1700;2,9497;
090422;1800;0,92798;
090422;1900;1,6335;
090422;2000;0,62711;
090422;2100;1,4377;
090422;2200;0,838225;
090422;2300;2,24687;
090423;0000;0,738766;
090423;0100;1,05587;
090423;0200;0,212337;
090423;0300;0,99404;
090423;0400;0,523829;
090423;0500;1,34998;
090423;0600;0,536616;
090423;0700;0,248997;
090423;0800;0,627226;
090423;0900;0,405941;
090423;1000;0,0619421;
090423;1100;0,301418;
090423;1200;1,60868;
090423;1300;2,42728;
090423;1400;3,21182;
090423;1500;2,86891;
090423;1600;2,78257;
090423;1700;2,34531;
090423;1800;1,75729;
090423;1900;0,995802;
090423;2000;0,818721;
090423;2100;0,744632;
090423;2200;0,94908;
090423;2300;1,05104;
090424;0000;0,846581;
090424;0100;0,8903;
090424;0200;0,416947;
090424;0300;1,13485;
090424;0400;0,716963;
090424;0500;0,793571;
090424;0600;0,826324;
090424;0700;0,845403;
090424;0800;0,989841;
090424;0900;0,884911;
090424;1000;1,03318;
090424;1100;0,359398;
090424;1200;1,21684;
090424;1300;2,4077;
090424;1400;2,64958;
090424;1500;2,9451;
090424;1600;3,06067;
090424;1700;2,58038;
090424;1800;2,19571;
090424;1900;2,19565;
090424;2000;1,09897;
090424;2100;0,786697;
090424;2200;0,107283;
090424;2300;0,755359;
090425;0000;0,82515;
090425;0100;0,480143;
090425;0200;0,522799;
090425;0300;0,567142;
090425;0400;0,317172;
090425;0500;0,612243;
090425;0600;0,290385;
090425;0700;0,257742;
090425;0800;0,121593;
090425;0900;0,526146;
090425;1000;0,91319;
090425;1100;0,290565;
090425;1200;1,52999;
090425;1300;1,79198;
090425;1400;2,72871;
090425;1500;2,95524;
090425;1600;2,91018;
090425;1700;1,91805;
090425;1800;1,40452;
090425;1900;0,8258;
090425;2000;1,21332;
090425;2100;0,887112;
090425;2200;0,984602;
090425;2300;0,694736;
090426;0000;0,24228;
090426;0100;0,303936;
090426;0200;0,53739;
090426;0300;0,801138;
090426;0400;0,924046;
090426;0500;0,647572;
090426;0600;0,217101;
090426;0700;0,396519;
090426;0800;0,831306;
090426;0900;0,778597;
090426;1000;0,43527;
090426;1100;1,06784;
090426;1200;2,66094;
090426;1300;3,14529;
090426;1400;3,16832;
090426;1500;3,08716;
090426;1600;2,92589;
090426;1700;2,687;
090426;1800;2,3797;
090426;1900;1,93046;
090426;2000;0,83287;
090426;2100;1,07559;
090426;2200;1,2402;
090426;2300;0,557512;
090427;0000;1,03891;
090427;0100;0,903907;
090427;0200;0,46989;
090427;0300;1,23157;
090427;0400;0,565183;
090427;0500;0,622885;
090427;0600;0,352861;
090427;0700;0,656981;
090427;0800;0,310581;
090427;0900;0,54215;
090427;1000;0,54353;
090427;1100;1,17343;
090427;1200;2,50449;
090427;1300;3,20008;
090427;1400;3,90051;
090427;1500;3,96729;
090427;1600;3,53712;
090427;1700;2,66043;
090427;1800;1,52491;
090427;1900;1,44141;
090427;2000;1,07756;
090427;2100;0,602191;
090427;2200;0,351685;
090427;2300;0,756531;
090428;0000;0,776089;
090428;0100;0,482008;
090428;0200;0,166306;
090428;0300;0,837947;
090428;0400;0,561124;
090428;0500;0,902472;
090428;0600;0,573137;
090428;0700;0,458179;
090428;0800;0,107119;
090428;0900;0,641088;
090428;1000;1,45101;
090428;1100;2,8044;
090428;1200;3,02591;
090428;1300;3,41025;
090428;1400;4,11253;
090428;1500;3,69091;
090428;1600;3,36568;
090428;1700;2,68575;
090428;1800;2,14537;
090428;1900;2,14473;
090428;2000;1,94418;
090428;2100;1,32827;
090428;2200;1,22965;
090428;2300;1,28385;
090429;0000;1,3877;
090429;0100;2,15421;
090429;0200;1,94582;
090429;0300;1,58055;
090429;0400;0,912455;
090429;0500;0,520082;
090429;0600;0,712215;
090429;0700;0,941133;
090429;0800;0,672295;
090429;0900;0,446221;
090429;1000;0,588881;
090429;1100;1,83861;
090429;1200;2,64642;
090429;1300;3,02329;
090429;1400;2,939;
090429;1500;2,896;
090429;1600;2,72308;
090429;1700;1,95088;
090429;1800;1,45476;
090429;1900;1,69686;
090429;2000;1,34724;
090429;2100;1,36637;
090429;2200;1,32044;
090429;2300;1,5227;
090430;0000;1,91195;
090430;0100;2,39171;
090430;0200;1,78227;
090430;0300;1,0821;
090430;0400;0,70225;
090430;0500;1,16265;
090430;0600;1,57948;
090430;0700;0,933548;
090430;0800;0,817616;
090430;0900;0,622697;
090430;1000;0,888988;
090430;1100;0,528965;
090430;1200;1,68659;
090430;1300;3,28484;
090430;1400;3,08495;
090430;1500;3,10458;
090430;1600;2,95146;
090430;1700;2,74445;
090430;1800;2,14241;
090430;1900;1,79986;
090430;2000;1,01167;
090430;2100;0,54034;
090430;2200;0,602087;
090430;2300;0,392316;
090501;0000;1,45722;
090501;0100;1,80599;
090501;0200;1,76248;
090501;0300;0,961677;
090501;0400;0,297599;
090501;0500;0,978302;
090501;0600;1,29152;
090501;0700;1,1888;
090501;0800;1,03505;
090501;0900;0,515432;
090501;1000;0,464882;
090501;1100;0,566658;
090501;1200;0,91906;
090501;1300;1,3053;
090501;1400;2,25617;
090501;1500;3,16462;
090501;1600;3,19967;
090501;1700;2,94064;
090501;1800;2,71067;
090501;1900;1,56984;
090501;2000;1,59987;
090501;2100;1,61844;
090501;2200;1,31989;
090501;2300;1,06091;
090502;0000;1,20186;
090502;0100;1,08618;
090502;0200;1,00088;
090502;0300;0,885324;
090502;0400;1,71762;
090502;0500;1,92853;
090502;0600;1,1668;
090502;0700;1,01564;
090502;0800;1,31413;
090502;0900;1,90423;
090502;1000;2,32103;
090502;1100;2,10648;
090502;1200;2,00972;
090502;1300;2,44466;
090502;1400;2,85306;
090502;1500;3,16893;
090502;1600;3,22994;
090502;1700;3,08525;
090502;1800;2,54986;
090502;1900;1,72346;
090502;2000;1,68456;
090502;2100;1,15114;
090502;2200;1,32199;
090502;2300;1,40635;
090503;0000;1,0298;
090503;0100;1,52417;
090503;0200;2,27066;
090503;0300;2,10684;
090503;0400;1,17187;
090503;0500;0,720465;
090503;0600;1,26668;
090503;0700;1,52657;
090503;0800;0,854383;
090503;0900;0,948092;
090503;1000;0,688389;
090503;1100;0,84326;
090503;1200;2,85853;
